id,gender,mask_type,age,age_group,path,fname,deepface_bbox_h,deepface_bbox_w,deepface_bbox_x,deepface_bbox_y,ans
006226,0,2,19,0,006226_male_Asian_19,/opt/ml/input/data/train/images/006226_male_Asian_19/normal.jpg,192.6,163.4,114.4,99.8,12
006228,0,1,20,0,006228_male_Asian_20,/opt/ml/input/data/train/images/006228_male_Asian_20/incorrect_mask.png,160.75,132.25,110.5,71.5,6
006228,0,0,20,0,006228_male_Asian_20,/opt/ml/input/data/train/images/006228_male_Asian_20/mask1.png,177.0,137.33333333333334,120.0,69.66666666666667,0
006228,0,0,20,0,006228_male_Asian_20,/opt/ml/input/data/train/images/006228_male_Asian_20/mask2.png,176.5,141.25,123.0,58.5,0
006228,0,0,20,0,006228_male_Asian_20,/opt/ml/input/data/train/images/006228_male_Asian_20/mask3.png,175.0,145.75,123.0,74.25,0
006228,0,0,20,0,006228_male_Asian_20,/opt/ml/input/data/train/images/006228_male_Asian_20/mask4.png,179.5,145.5,98.0,45.5,0
006228,0,0,20,0,006228_male_Asian_20,/opt/ml/input/data/train/images/006228_male_Asian_20/mask5.png,156.33333333333334,121.33333333333331,127.66666666666669,56.33333333333334,0
006228,0,2,20,0,006228_male_Asian_20,/opt/ml/input/data/train/images/006228_male_Asian_20/normal.png,182.4,153.4,116.6,68.8,12
006229,0,1,19,0,006229_male_Asian_19,/opt/ml/input/data/train/images/006229_male_Asian_19/incorrect_mask.jpg,177.66666666666663,147.33333333333334,124.0,101.66666666666669,6
006229,0,0,19,0,006229_male_Asian_19,/opt/ml/input/data/train/images/006229_male_Asian_19/mask1.jpg,178.66666666666663,143.66666666666666,129.33333333333334,103.66666666666669,0
006229,0,0,19,0,006229_male_Asian_19,/opt/ml/input/data/train/images/006229_male_Asian_19/mask2.jpg,177.0,149.5,113.0,103.0,0
006229,0,0,19,0,006229_male_Asian_19,/opt/ml/input/data/train/images/006229_male_Asian_19/mask3.jpg,165.0,135.66666666666666,120.66666666666669,101.33333333333331,0
006229,0,0,19,0,006229_male_Asian_19,/opt/ml/input/data/train/images/006229_male_Asian_19/mask4.jpg,169.0,133.33333333333334,124.0,106.33333333333331,0
006229,0,0,19,0,006229_male_Asian_19,/opt/ml/input/data/train/images/006229_male_Asian_19/mask5.jpg,133.0,116.0,130.75,124.75,0
006229,0,2,19,0,006229_male_Asian_19,/opt/ml/input/data/train/images/006229_male_Asian_19/normal.jpg,185.6,160.6,117.4,100.4,12
006230,0,1,19,0,006230_male_Asian_19,/opt/ml/input/data/train/images/006230_male_Asian_19/incorrect_mask.jpg,165.6,140.0,116.8,102.2,6
006230,0,0,19,0,006230_male_Asian_19,/opt/ml/input/data/train/images/006230_male_Asian_19/mask1.jpg,183.5,146.75,116.75,99.0,0
006230,0,0,19,0,006230_male_Asian_19,/opt/ml/input/data/train/images/006230_male_Asian_19/mask2.jpg,188.2,160.6,111.6,97.4,0
006230,0,0,19,0,006230_male_Asian_19,/opt/ml/input/data/train/images/006230_male_Asian_19/mask3.jpg,167.6,146.4,104.6,106.4,0
006230,0,0,19,0,006230_male_Asian_19,/opt/ml/input/data/train/images/006230_male_Asian_19/mask4.jpg,183.6,152.0,117.0,96.0,0
006230,0,0,19,0,006230_male_Asian_19,/opt/ml/input/data/train/images/006230_male_Asian_19/mask5.jpg,179.0,151.6,115.4,101.6,0
006230,0,2,19,0,006230_male_Asian_19,/opt/ml/input/data/train/images/006230_male_Asian_19/normal.jpg,189.2,155.0,113.4,89.8,12
006231,0,1,20,0,006231_male_Asian_20,/opt/ml/input/data/train/images/006231_male_Asian_20/incorrect_mask.png,180.0,147.0,104.0,130.0,6
006231,0,0,20,0,006231_male_Asian_20,/opt/ml/input/data/train/images/006231_male_Asian_20/mask1.png,179.0,143.0,128.0,91.5,0
006231,0,0,20,0,006231_male_Asian_20,/opt/ml/input/data/train/images/006231_male_Asian_20/mask2.png,173.0,145.5,111.0,101.5,0
006231,0,0,20,0,006231_male_Asian_20,/opt/ml/input/data/train/images/006231_male_Asian_20/mask3.png,181.33333333333331,142.66666666666666,108.0,91.66666666666669,0
006231,0,0,20,0,006231_male_Asian_20,/opt/ml/input/data/train/images/006231_male_Asian_20/mask4.png,188.0,149.33333333333334,100.33333333333331,78.0,0
006231,0,0,20,0,006231_male_Asian_20,/opt/ml/input/data/train/images/006231_male_Asian_20/mask5.png,109.0,88.5,109.5,96.58333333333334,0
006231,0,2,20,0,006231_male_Asian_20,/opt/ml/input/data/train/images/006231_male_Asian_20/normal.png,177.6,150.4,131.2,110.8,12
006233,0,1,20,0,006233_male_Asian_20,/opt/ml/input/data/train/images/006233_male_Asian_20/incorrect_mask.png,156.75,127.75,123.5,94.25,6
006233,0,0,20,0,006233_male_Asian_20,/opt/ml/input/data/train/images/006233_male_Asian_20/mask1.png,131.66666666666666,112.0,122.33333333333331,82.33333333333333,0
006233,0,0,20,0,006233_male_Asian_20,/opt/ml/input/data/train/images/006233_male_Asian_20/mask2.png,154.5,131.0,123.0,92.75,0
006233,0,0,20,0,006233_male_Asian_20,/opt/ml/input/data/train/images/006233_male_Asian_20/mask3.png,150.0,115.66666666666669,119.33333333333331,104.33333333333331,0
006233,0,0,20,0,006233_male_Asian_20,/opt/ml/input/data/train/images/006233_male_Asian_20/mask4.png,154.5,128.5,122.5,87.5,0
006233,0,0,20,0,006233_male_Asian_20,/opt/ml/input/data/train/images/006233_male_Asian_20/mask5.png,140.25,116.5,128.0,84.5,0
006233,0,2,20,0,006233_male_Asian_20,/opt/ml/input/data/train/images/006233_male_Asian_20/normal.png,167.0,139.8,113.0,96.2,12
006234,0,1,20,0,006234_male_Asian_20,/opt/ml/input/data/train/images/006234_male_Asian_20/incorrect_mask.png,164.2,142.0,116.2,102.2,6
006234,0,0,20,0,006234_male_Asian_20,/opt/ml/input/data/train/images/006234_male_Asian_20/mask1.png,172.5,144.5,116.75,93.0,0
006234,0,0,20,0,006234_male_Asian_20,/opt/ml/input/data/train/images/006234_male_Asian_20/mask2.png,175.2,150.2,114.4,94.2,0
006234,0,0,20,0,006234_male_Asian_20,/opt/ml/input/data/train/images/006234_male_Asian_20/mask3.png,184.5,153.75,112.25,93.5,0
006234,0,0,20,0,006234_male_Asian_20,/opt/ml/input/data/train/images/006234_male_Asian_20/mask4.png,175.2,147.8,95.6,96.6,0
006234,0,0,20,0,006234_male_Asian_20,/opt/ml/input/data/train/images/006234_male_Asian_20/mask5.png,161.4,139.4,101.6,97.0,0
006234,0,2,20,0,006234_male_Asian_20,/opt/ml/input/data/train/images/006234_male_Asian_20/normal.png,199.8,167.8,86.2,95.8,12
006235,0,1,20,0,006235_male_Asian_20,/opt/ml/input/data/train/images/006235_male_Asian_20/incorrect_mask.png,173.6,150.8,104.8,107.2,6
006235,0,0,20,0,006235_male_Asian_20,/opt/ml/input/data/train/images/006235_male_Asian_20/mask1.png,196.5,149.5,116.0,84.5,0
006235,0,0,20,0,006235_male_Asian_20,/opt/ml/input/data/train/images/006235_male_Asian_20/mask2.png,205.0,147.0,110.0,85.0,0
006235,0,0,20,0,006235_male_Asian_20,/opt/ml/input/data/train/images/006235_male_Asian_20/mask3.png,197.0,149.0,118.33333333333331,84.0,0
006235,0,0,20,0,006235_male_Asian_20,/opt/ml/input/data/train/images/006235_male_Asian_20/mask4.png,169.33333333333334,136.66666666666666,115.0,88.66666666666669,0
006235,0,0,20,0,006235_male_Asian_20,/opt/ml/input/data/train/images/006235_male_Asian_20/mask5.png,175.0,139.33333333333334,106.0,87.0,0
006235,0,2,20,0,006235_male_Asian_20,/opt/ml/input/data/train/images/006235_male_Asian_20/normal.png,157.6,134.6,118.8,91.8,12
006236,0,1,20,0,006236_male_Asian_20,/opt/ml/input/data/train/images/006236_male_Asian_20/incorrect_mask.png,164.4,142.2,101.6,95.4,6
006236,0,0,20,0,006236_male_Asian_20,/opt/ml/input/data/train/images/006236_male_Asian_20/mask1.png,141.33333333333334,115.66666666666669,119.0,94.0,0
006236,0,0,20,0,006236_male_Asian_20,/opt/ml/input/data/train/images/006236_male_Asian_20/mask2.png,166.5,139.0,112.25,104.25,0
006236,0,0,20,0,006236_male_Asian_20,/opt/ml/input/data/train/images/006236_male_Asian_20/mask3.png,183.0,156.0,100.25,89.0,0
006236,0,0,20,0,006236_male_Asian_20,/opt/ml/input/data/train/images/006236_male_Asian_20/mask4.png,184.5,149.0,93.75,88.0,0
006236,0,0,20,0,006236_male_Asian_20,/opt/ml/input/data/train/images/006236_male_Asian_20/mask5.png,152.0,131.2,96.8,115.4,0
006236,0,2,20,0,006236_male_Asian_20,/opt/ml/input/data/train/images/006236_male_Asian_20/normal.png,158.0,131.6,112.8,89.2,12
006237,0,1,19,0,006237_male_Asian_19,/opt/ml/input/data/train/images/006237_male_Asian_19/incorrect_mask.jpg,193.6,159.2,116.4,91.2,6
006237,0,0,19,0,006237_male_Asian_19,/opt/ml/input/data/train/images/006237_male_Asian_19/mask1.jpg,196.66666666666663,158.66666666666666,121.0,90.66666666666669,0
006237,0,0,19,0,006237_male_Asian_19,/opt/ml/input/data/train/images/006237_male_Asian_19/mask2.jpg,210.75,176.5,106.5,80.5,0
006237,0,0,19,0,006237_male_Asian_19,/opt/ml/input/data/train/images/006237_male_Asian_19/mask3.jpg,207.33333333333331,171.33333333333334,116.66666666666669,84.0,0
006237,0,0,19,0,006237_male_Asian_19,/opt/ml/input/data/train/images/006237_male_Asian_19/mask4.jpg,194.33333333333331,156.33333333333334,127.66666666666669,100.66666666666669,0
006237,0,0,19,0,006237_male_Asian_19,/opt/ml/input/data/train/images/006237_male_Asian_19/mask5.jpg,204.75,169.0,108.75,82.25,0
006237,0,2,19,0,006237_male_Asian_19,/opt/ml/input/data/train/images/006237_male_Asian_19/normal.jpg,209.4,175.8,109.8,92.2,12
006239,0,1,19,0,006239_male_Asian_19,/opt/ml/input/data/train/images/006239_male_Asian_19/incorrect_mask.jpg,180.5,152.75,128.25,100.0,6
006239,0,0,19,0,006239_male_Asian_19,/opt/ml/input/data/train/images/006239_male_Asian_19/mask1.jpg,197.4,184.0,102.2,91.6,0
006239,0,0,19,0,006239_male_Asian_19,/opt/ml/input/data/train/images/006239_male_Asian_19/mask2.jpg,211.6,187.4,114.6,90.2,0
006239,0,0,19,0,006239_male_Asian_19,/opt/ml/input/data/train/images/006239_male_Asian_19/mask3.jpg,192.8,172.2,117.2,101.4,0
006239,0,0,19,0,006239_male_Asian_19,/opt/ml/input/data/train/images/006239_male_Asian_19/mask4.jpg,216.5,182.0,116.5,84.25,0
006239,0,0,19,0,006239_male_Asian_19,/opt/ml/input/data/train/images/006239_male_Asian_19/mask5.jpg,196.75,168.0,107.25,100.5,0
006239,0,2,19,0,006239_male_Asian_19,/opt/ml/input/data/train/images/006239_male_Asian_19/normal.jpg,224.4,185.2,121.6,84.8,12
006240,0,1,20,0,006240_male_Asian_20,/opt/ml/input/data/train/images/006240_male_Asian_20/incorrect_mask.png,205.0,174.75,97.5,113.5,6
006240,0,0,20,0,006240_male_Asian_20,/opt/ml/input/data/train/images/006240_male_Asian_20/mask1.png,200.5,175.75,104.5,76.5,0
006240,0,0,20,0,006240_male_Asian_20,/opt/ml/input/data/train/images/006240_male_Asian_20/mask2.png,200.4,172.4,105.0,74.6,0
006240,0,0,20,0,006240_male_Asian_20,/opt/ml/input/data/train/images/006240_male_Asian_20/mask3.png,220.25,193.25,80.75,79.25,0
006240,0,0,20,0,006240_male_Asian_20,/opt/ml/input/data/train/images/006240_male_Asian_20/mask4.png,197.4,170.2,84.6,66.2,0
006240,0,0,20,0,006240_male_Asian_20,/opt/ml/input/data/train/images/006240_male_Asian_20/mask5.png,187.75,162.75,100.5,86.0,0
006240,0,2,20,0,006240_male_Asian_20,/opt/ml/input/data/train/images/006240_male_Asian_20/normal.png,210.2,177.8,97.4,83.8,12
006241,0,1,20,0,006241_male_Asian_20,/opt/ml/input/data/train/images/006241_male_Asian_20/incorrect_mask.png,176.4,157.2,116.8,107.8,6
006241,0,0,20,0,006241_male_Asian_20,/opt/ml/input/data/train/images/006241_male_Asian_20/mask1.png,167.0,141.0,113.66666666666669,96.0,0
006241,0,0,20,0,006241_male_Asian_20,/opt/ml/input/data/train/images/006241_male_Asian_20/mask2.png,196.0,169.0,96.5,74.5,0
006241,0,0,20,0,006241_male_Asian_20,/opt/ml/input/data/train/images/006241_male_Asian_20/mask3.png,172.66666666666663,141.0,104.0,106.33333333333331,0
006241,0,0,20,0,006241_male_Asian_20,/opt/ml/input/data/train/images/006241_male_Asian_20/mask4.png,195.4,170.6,88.0,83.6,0
006241,0,0,20,0,006241_male_Asian_20,/opt/ml/input/data/train/images/006241_male_Asian_20/mask5.png,189.0,149.0,107.66666666666669,70.66666666666667,0
006241,0,2,20,0,006241_male_Asian_20,/opt/ml/input/data/train/images/006241_male_Asian_20/normal.png,167.4,148.8,95.2,108.8,12
006242,0,1,19,0,006242_male_Asian_19,/opt/ml/input/data/train/images/006242_male_Asian_19/incorrect_mask.png,172.2,147.2,106.0,136.8,6
006242,0,0,19,0,006242_male_Asian_19,/opt/ml/input/data/train/images/006242_male_Asian_19/mask1.png,178.66666666666663,136.33333333333334,114.66666666666669,148.0,0
006242,0,0,19,0,006242_male_Asian_19,/opt/ml/input/data/train/images/006242_male_Asian_19/mask2.png,181.6,154.6,116.2,150.0,0
006242,0,0,19,0,006242_male_Asian_19,/opt/ml/input/data/train/images/006242_male_Asian_19/mask3.png,190.5,156.0,103.75,128.0,0
006242,0,0,19,0,006242_male_Asian_19,/opt/ml/input/data/train/images/006242_male_Asian_19/mask4.png,218.33333333333331,161.33333333333334,97.33333333333331,125.66666666666669,0
006242,0,0,19,0,006242_male_Asian_19,/opt/ml/input/data/train/images/006242_male_Asian_19/mask5.png,179.75,149.75,109.5,138.75,0
006242,0,2,19,0,006242_male_Asian_19,/opt/ml/input/data/train/images/006242_male_Asian_19/normal.png,146.2,121.6,111.8,154.0,12
006243,0,1,19,0,006243_male_Asian_19,/opt/ml/input/data/train/images/006243_male_Asian_19/incorrect_mask.png,163.6,136.4,119.6,189.4,6
006243,0,0,19,0,006243_male_Asian_19,/opt/ml/input/data/train/images/006243_male_Asian_19/mask1.png,154.33333333333334,120.0,122.0,171.33333333333334,0
006243,0,0,19,0,006243_male_Asian_19,/opt/ml/input/data/train/images/006243_male_Asian_19/mask2.png,186.75,160.75,104.5,194.0,0
006243,0,0,19,0,006243_male_Asian_19,/opt/ml/input/data/train/images/006243_male_Asian_19/mask3.png,149.33333333333334,122.66666666666669,127.0,198.33333333333331,0
006243,0,0,19,0,006243_male_Asian_19,/opt/ml/input/data/train/images/006243_male_Asian_19/mask4.png,171.0,131.33333333333334,126.0,169.66666666666666,0
006243,0,0,19,0,006243_male_Asian_19,/opt/ml/input/data/train/images/006243_male_Asian_19/mask5.png,164.25,141.0,114.0,203.25,0
006243,0,2,19,0,006243_male_Asian_19,/opt/ml/input/data/train/images/006243_male_Asian_19/normal.png,135.2,114.6,134.2,175.2,12
006244,0,1,19,0,006244_male_Asian_19,/opt/ml/input/data/train/images/006244_male_Asian_19/incorrect_mask.png,162.0,133.2,119.6,120.2,6
006244,0,0,19,0,006244_male_Asian_19,/opt/ml/input/data/train/images/006244_male_Asian_19/mask1.png,185.0,162.8,98.2,143.6,0
006244,0,0,19,0,006244_male_Asian_19,/opt/ml/input/data/train/images/006244_male_Asian_19/mask2.png,181.5,155.25,108.75,131.5,0
006244,0,0,19,0,006244_male_Asian_19,/opt/ml/input/data/train/images/006244_male_Asian_19/mask3.png,187.33333333333331,150.66666666666666,101.0,132.66666666666666,0
006244,0,0,19,0,006244_male_Asian_19,/opt/ml/input/data/train/images/006244_male_Asian_19/mask4.png,205.2,175.2,80.4,124.0,0
006244,0,0,19,0,006244_male_Asian_19,/opt/ml/input/data/train/images/006244_male_Asian_19/mask5.png,177.4,153.6,114.6,127.8,0
006244,0,2,19,0,006244_male_Asian_19,/opt/ml/input/data/train/images/006244_male_Asian_19/normal.png,179.6,146.0,108.2,107.0,12
006245,0,1,19,0,006245_male_Asian_19,/opt/ml/input/data/train/images/006245_male_Asian_19/incorrect_mask.jpg,190.2,163.0,103.6,100.8,6
006245,0,0,19,0,006245_male_Asian_19,/opt/ml/input/data/train/images/006245_male_Asian_19/mask1.jpg,189.2,168.4,107.8,95.6,0
006245,0,0,19,0,006245_male_Asian_19,/opt/ml/input/data/train/images/006245_male_Asian_19/mask2.jpg,210.4,180.4,101.0,93.4,0
006245,0,0,19,0,006245_male_Asian_19,/opt/ml/input/data/train/images/006245_male_Asian_19/mask3.jpg,216.2,180.8,106.4,87.4,0
006245,0,0,19,0,006245_male_Asian_19,/opt/ml/input/data/train/images/006245_male_Asian_19/mask4.jpg,226.6,190.0,103.8,92.6,0
006245,0,0,19,0,006245_male_Asian_19,/opt/ml/input/data/train/images/006245_male_Asian_19/mask5.jpg,198.4,172.8,121.4,101.8,0
006245,0,2,19,0,006245_male_Asian_19,/opt/ml/input/data/train/images/006245_male_Asian_19/normal.jpg,212.0,177.0,105.8,89.6,12
006248,0,1,20,0,006248_male_Asian_20,/opt/ml/input/data/train/images/006248_male_Asian_20/incorrect_mask.png,199.6,166.6,92.8,96.2,6
006248,0,0,20,0,006248_male_Asian_20,/opt/ml/input/data/train/images/006248_male_Asian_20/mask1.png,198.2,181.0,84.8,117.0,0
006248,0,0,20,0,006248_male_Asian_20,/opt/ml/input/data/train/images/006248_male_Asian_20/mask2.png,196.4,169.6,82.2,96.0,0
006248,0,0,20,0,006248_male_Asian_20,/opt/ml/input/data/train/images/006248_male_Asian_20/mask3.png,185.75,153.0,115.0,111.0,0
006248,0,0,20,0,006248_male_Asian_20,/opt/ml/input/data/train/images/006248_male_Asian_20/mask4.png,193.0,163.8,95.0,93.6,0
006248,0,0,20,0,006248_male_Asian_20,/opt/ml/input/data/train/images/006248_male_Asian_20/mask5.png,177.5,149.0,106.0,106.25,0
006248,0,2,20,0,006248_male_Asian_20,/opt/ml/input/data/train/images/006248_male_Asian_20/normal.png,184.8,153.8,80.2,89.6,12
006359,0,1,18,0,006359_female_Asian_18,/opt/ml/input/data/train/images/006359_female_Asian_18/incorrect_mask.jpg,196.25,158.5,119.75,92.75,6
006359,0,0,18,0,006359_female_Asian_18,/opt/ml/input/data/train/images/006359_female_Asian_18/mask1.jpg,198.33333333333331,161.0,123.33333333333331,90.33333333333331,0
006359,0,0,18,0,006359_female_Asian_18,/opt/ml/input/data/train/images/006359_female_Asian_18/mask2.jpg,212.75,173.5,109.5,104.25,0
006359,0,0,18,0,006359_female_Asian_18,/opt/ml/input/data/train/images/006359_female_Asian_18/mask3.jpg,192.0,167.6,108.6,82.8,0
006359,0,0,18,0,006359_female_Asian_18,/opt/ml/input/data/train/images/006359_female_Asian_18/mask4.jpg,224.5,179.75,90.75,86.75,0
006359,0,0,18,0,006359_female_Asian_18,/opt/ml/input/data/train/images/006359_female_Asian_18/mask5.jpg,189.4,169.8,98.4,102.2,0
006359,0,2,18,0,006359_female_Asian_18,/opt/ml/input/data/train/images/006359_female_Asian_18/normal.jpg,210.2,175.4,107.4,74.2,12
006360,0,1,18,0,006360_female_Asian_18,/opt/ml/input/data/train/images/006360_female_Asian_18/incorrect_mask.jpg,188.8,152.8,116.6,106.0,6
006360,0,0,18,0,006360_female_Asian_18,/opt/ml/input/data/train/images/006360_female_Asian_18/mask1.jpg,194.4,169.4,110.4,96.8,0
006360,0,0,18,0,006360_female_Asian_18,/opt/ml/input/data/train/images/006360_female_Asian_18/mask2.jpg,170.8,148.0,118.2,104.2,0
006360,0,0,18,0,006360_female_Asian_18,/opt/ml/input/data/train/images/006360_female_Asian_18/mask3.jpg,174.8,149.8,116.0,96.0,0
006360,0,0,18,0,006360_female_Asian_18,/opt/ml/input/data/train/images/006360_female_Asian_18/mask4.jpg,190.0,155.8,116.0,104.6,0
006360,0,0,18,0,006360_female_Asian_18,/opt/ml/input/data/train/images/006360_female_Asian_18/mask5.jpg,175.8,150.6,116.2,90.2,0
006360,0,2,18,0,006360_female_Asian_18,/opt/ml/input/data/train/images/006360_female_Asian_18/normal.jpg,179.6,146.8,117.2,77.4,12
006361,0,1,18,0,006361_female_Asian_18,/opt/ml/input/data/train/images/006361_female_Asian_18/incorrect_mask.jpg,150.33333333333334,131.33333333333334,128.33333333333334,111.0,6
006361,0,0,18,0,006361_female_Asian_18,/opt/ml/input/data/train/images/006361_female_Asian_18/mask1.jpg,178.66666666666663,138.0,128.66666666666666,96.0,0
006361,0,0,18,0,006361_female_Asian_18,/opt/ml/input/data/train/images/006361_female_Asian_18/mask2.jpg,171.8,147.4,120.6,109.0,0
006361,0,0,18,0,006361_female_Asian_18,/opt/ml/input/data/train/images/006361_female_Asian_18/mask3.jpg,173.33333333333337,138.0,113.33333333333331,81.66666666666667,0
006361,0,0,18,0,006361_female_Asian_18,/opt/ml/input/data/train/images/006361_female_Asian_18/mask4.jpg,207.25,161.75,111.75,67.75,0
006361,0,0,18,0,006361_female_Asian_18,/opt/ml/input/data/train/images/006361_female_Asian_18/mask5.jpg,173.0,142.0,120.25,111.5,0
006361,0,2,18,0,006361_female_Asian_18,/opt/ml/input/data/train/images/006361_female_Asian_18/normal.jpg,189.8,158.6,115.4,86.2,12
006362,0,1,18,0,006362_female_Asian_18,/opt/ml/input/data/train/images/006362_female_Asian_18/incorrect_mask.jpg,193.2,160.8,115.2,77.6,6
006362,0,0,18,0,006362_female_Asian_18,/opt/ml/input/data/train/images/006362_female_Asian_18/mask1.jpg,182.0,151.0,121.5,95.25,0
006362,0,0,18,0,006362_female_Asian_18,/opt/ml/input/data/train/images/006362_female_Asian_18/mask2.jpg,185.8,155.6,115.0,93.8,0
006362,0,0,18,0,006362_female_Asian_18,/opt/ml/input/data/train/images/006362_female_Asian_18/mask3.jpg,156.75,129.25,126.25,109.0,0
006362,0,0,18,0,006362_female_Asian_18,/opt/ml/input/data/train/images/006362_female_Asian_18/mask4.jpg,201.5,156.5,105.75,87.5,0
006362,0,0,18,0,006362_female_Asian_18,/opt/ml/input/data/train/images/006362_female_Asian_18/mask5.jpg,177.6,154.6,110.4,97.0,0
006362,0,2,18,0,006362_female_Asian_18,/opt/ml/input/data/train/images/006362_female_Asian_18/normal.jpg,177.4,148.2,123.0,100.8,12
006363,0,1,18,0,006363_female_Asian_18,/opt/ml/input/data/train/images/006363_female_Asian_18/incorrect_mask.jpg,159.0,136.8,104.0,134.6,6
006363,0,0,18,0,006363_female_Asian_18,/opt/ml/input/data/train/images/006363_female_Asian_18/mask1.jpg,181.6,160.0,100.4,124.6,0
006363,0,0,18,0,006363_female_Asian_18,/opt/ml/input/data/train/images/006363_female_Asian_18/mask2.jpg,164.2,143.0,119.8,118.6,0
006363,0,0,18,0,006363_female_Asian_18,/opt/ml/input/data/train/images/006363_female_Asian_18/mask3.jpg,178.0,157.0,117.25,115.0,0
006363,0,0,18,0,006363_female_Asian_18,/opt/ml/input/data/train/images/006363_female_Asian_18/mask4.jpg,185.4,156.4,114.8,104.6,0
006363,0,0,18,0,006363_female_Asian_18,/opt/ml/input/data/train/images/006363_female_Asian_18/mask5.jpg,162.0,143.8,117.0,122.4,0
006363,0,2,18,0,006363_female_Asian_18,/opt/ml/input/data/train/images/006363_female_Asian_18/normal.jpg,183.2,153.6,118.6,120.2,12
006364,0,1,18,0,006364_female_Asian_18,/opt/ml/input/data/train/images/006364_female_Asian_18/incorrect_mask.jpg,215.0,184.0,92.2,90.8,6
006364,0,0,18,0,006364_female_Asian_18,/opt/ml/input/data/train/images/006364_female_Asian_18/mask1.jpg,206.25,179.25,105.0,92.75,0
006364,0,0,18,0,006364_female_Asian_18,/opt/ml/input/data/train/images/006364_female_Asian_18/mask2.jpg,201.4,180.0,102.6,111.2,0
006364,0,0,18,0,006364_female_Asian_18,/opt/ml/input/data/train/images/006364_female_Asian_18/mask3.jpg,204.2,180.2,107.6,91.4,0
006364,0,0,18,0,006364_female_Asian_18,/opt/ml/input/data/train/images/006364_female_Asian_18/mask4.jpg,206.8,179.6,105.2,90.4,0
006364,0,0,18,0,006364_female_Asian_18,/opt/ml/input/data/train/images/006364_female_Asian_18/mask5.jpg,206.0,184.2,102.4,89.2,0
006364,0,2,18,0,006364_female_Asian_18,/opt/ml/input/data/train/images/006364_female_Asian_18/normal.jpg,183.6,153.2,118.8,94.0,12
006365,0,1,19,0,006365_male_Asian_19,/opt/ml/input/data/train/images/006365_male_Asian_19/incorrect_mask.jpg,216.8,186.2,102.0,89.6,6
006365,0,0,19,0,006365_male_Asian_19,/opt/ml/input/data/train/images/006365_male_Asian_19/mask1.jpg,217.75,189.25,87.75,81.0,0
006365,0,0,19,0,006365_male_Asian_19,/opt/ml/input/data/train/images/006365_male_Asian_19/mask2.jpg,219.5,186.5,106.25,84.25,0
006365,0,0,19,0,006365_male_Asian_19,/opt/ml/input/data/train/images/006365_male_Asian_19/mask3.jpg,190.5,160.5,102.0,98.25,0
006365,0,0,19,0,006365_male_Asian_19,/opt/ml/input/data/train/images/006365_male_Asian_19/mask4.jpg,215.4,186.4,99.8,91.4,0
006365,0,0,19,0,006365_male_Asian_19,/opt/ml/input/data/train/images/006365_male_Asian_19/mask5.jpg,204.2,180.8,97.8,94.0,0
006365,0,2,19,0,006365_male_Asian_19,/opt/ml/input/data/train/images/006365_male_Asian_19/normal.jpg,204.0,171.4,104.2,90.0,12
006366,0,1,19,0,006366_male_Asian_19,/opt/ml/input/data/train/images/006366_male_Asian_19/incorrect_mask.jpg,186.2,161.6,114.4,101.4,6
006366,0,0,19,0,006366_male_Asian_19,/opt/ml/input/data/train/images/006366_male_Asian_19/mask1.jpg,199.8,180.2,99.6,121.0,0
006366,0,0,19,0,006366_male_Asian_19,/opt/ml/input/data/train/images/006366_male_Asian_19/mask2.jpg,208.2,187.0,76.6,109.4,0
006366,0,0,19,0,006366_male_Asian_19,/opt/ml/input/data/train/images/006366_male_Asian_19/mask3.jpg,189.5,164.0,120.0,97.25,0
006366,0,0,19,0,006366_male_Asian_19,/opt/ml/input/data/train/images/006366_male_Asian_19/mask4.jpg,226.0,190.0,96.75,74.5,0
006366,0,0,19,0,006366_male_Asian_19,/opt/ml/input/data/train/images/006366_male_Asian_19/mask5.jpg,224.4,200.0,84.0,85.8,0
006366,0,2,19,0,006366_male_Asian_19,/opt/ml/input/data/train/images/006366_male_Asian_19/normal.jpg,206.0,176.0,107.0,94.6,12
006367,0,1,19,0,006367_male_Asian_19,/opt/ml/input/data/train/images/006367_male_Asian_19/incorrect_mask.jpg,214.8,183.8,106.8,89.0,6
006367,0,0,19,0,006367_male_Asian_19,/opt/ml/input/data/train/images/006367_male_Asian_19/mask1.jpg,188.0,175.5,105.5,88.0,0
006367,0,0,19,0,006367_male_Asian_19,/opt/ml/input/data/train/images/006367_male_Asian_19/mask2.jpg,228.75,191.5,102.25,99.75,0
006367,0,0,19,0,006367_male_Asian_19,/opt/ml/input/data/train/images/006367_male_Asian_19/mask3.jpg,184.33333333333331,153.0,116.0,87.66666666666669,0
006367,0,0,19,0,006367_male_Asian_19,/opt/ml/input/data/train/images/006367_male_Asian_19/mask4.jpg,241.0,198.0,111.0,89.25,0
006367,0,0,19,0,006367_male_Asian_19,/opt/ml/input/data/train/images/006367_male_Asian_19/mask5.jpg,202.2,181.2,118.6,101.2,0
006367,0,2,19,0,006367_male_Asian_19,/opt/ml/input/data/train/images/006367_male_Asian_19/normal.jpg,203.6,174.6,117.8,95.6,12
006368,0,1,19,0,006368_male_Asian_19,/opt/ml/input/data/train/images/006368_male_Asian_19/incorrect_mask.jpg,221.33333333333331,167.33333333333334,112.33333333333331,96.0,6
