id,gender,mask_type,age,age_group,path,fname,deepface_bbox_h,deepface_bbox_w,deepface_bbox_x,deepface_bbox_y,ans
001061,male,incorrect,25,< 30,001061_male_Asian_25,001061_male_Asian_25/incorrect_mask.jpg,194.4,159.8,109.8,159.2,6
001061,male,wear,25,< 30,001061_male_Asian_25,001061_male_Asian_25/mask1.jpg,181.0,146.75,122.0,163.75,0
001061,male,wear,25,< 30,001061_male_Asian_25,001061_male_Asian_25/mask2.jpg,193.2,160.4,119.4,174.2,0
001061,male,wear,25,< 30,001061_male_Asian_25,001061_male_Asian_25/mask3.jpg,214.0,171.5,105.5,164.25,0
001061,male,wear,25,< 30,001061_male_Asian_25,001061_male_Asian_25/mask4.jpg,216.8,180.0,92.8,156.0,0
001061,male,wear,25,< 30,001061_male_Asian_25,001061_male_Asian_25/mask5.jpg,198.3333333333333,161.66666666666666,104.0,161.0,0
001061,male,not_wear,25,< 30,001061_male_Asian_25,001061_male_Asian_25/normal.jpg,198.0,158.6,114.6,167.6,12
001062,female,incorrect,25,< 30,001062_female_Asian_25,001062_female_Asian_25/incorrect_mask.jpg,227.6,190.4,97.0,144.0,9
001062,female,wear,25,< 30,001062_female_Asian_25,001062_female_Asian_25/mask1.jpg,245.0,197.75,86.5,120.0,3
001062,female,wear,25,< 30,001062_female_Asian_25,001062_female_Asian_25/mask2.jpg,248.0,204.5,91.0,135.25,3
001062,female,wear,25,< 30,001062_female_Asian_25,001062_female_Asian_25/mask3.jpg,216.66666666666663,172.0,96.0,180.66666666666663,3
001062,female,wear,25,< 30,001062_female_Asian_25,001062_female_Asian_25/mask4.jpg,232.75,193.25,86.25,109.75,3
001062,female,wear,25,< 30,001062_female_Asian_25,001062_female_Asian_25/mask5.jpg,276.0,220.5,93.25,95.25,3
001062,female,not_wear,25,< 30,001062_female_Asian_25,001062_female_Asian_25/normal.jpg,208.0,174.8,97.8,182.2,15
001063,female,incorrect,60,>= 60,001063_female_Asian_60,001063_female_Asian_60/incorrect_mask.jpg,162.4,144.8,123.4,176.2,11
001063,female,wear,60,>= 60,001063_female_Asian_60,001063_female_Asian_60/mask1.jpg,179.0,146.66666666666666,117.0,171.66666666666666,5
001063,female,wear,60,>= 60,001063_female_Asian_60,001063_female_Asian_60/mask2.jpg,179.2,160.2,104.8,181.2,5
001063,female,wear,60,>= 60,001063_female_Asian_60,001063_female_Asian_60/mask3.jpg,194.0,152.66666666666666,105.66666666666669,148.33333333333334,5
001063,female,wear,60,>= 60,001063_female_Asian_60,001063_female_Asian_60/mask4.jpg,177.75,152.0,99.0,162.0,5
001063,female,wear,60,>= 60,001063_female_Asian_60,001063_female_Asian_60/mask5.jpg,180.0,147.5,103.0,180.0,5
001063,female,not_wear,60,>= 60,001063_female_Asian_60,001063_female_Asian_60/normal.jpg,163.2,140.6,122.6,174.8,17
001064,female,incorrect,44,>= 30 and < 60,001064_female_Asian_44,001064_female_Asian_44/incorrect_mask.jpg,190.2,157.8,118.0,204.8,10
001064,female,wear,44,>= 30 and < 60,001064_female_Asian_44,001064_female_Asian_44/mask1.jpg,174.75,145.75,106.5,216.5,4
001064,female,wear,44,>= 30 and < 60,001064_female_Asian_44,001064_female_Asian_44/mask2.jpg,182.8,156.6,108.0,213.6,4
001064,female,wear,44,>= 30 and < 60,001064_female_Asian_44,001064_female_Asian_44/mask3.jpg,179.5,149.75,100.25,218.25,4
001064,female,wear,44,>= 30 and < 60,001064_female_Asian_44,001064_female_Asian_44/mask4.jpg,177.0,143.25,101.5,219.0,4
001064,female,wear,44,>= 30 and < 60,001064_female_Asian_44,001064_female_Asian_44/mask5.jpg,188.3333333333333,143.33333333333334,110.66666666666669,184.3333333333333,4
001064,female,not_wear,44,>= 30 and < 60,001064_female_Asian_44,001064_female_Asian_44/normal.jpg,164.4,138.2,117.6,191.2,16
001065,male,incorrect,26,< 30,001065_male_Asian_26,001065_male_Asian_26/incorrect_mask.jpg,180.4,158.6,115.2,197.8,6
001065,male,wear,26,< 30,001065_male_Asian_26,001065_male_Asian_26/mask1.jpg,160.0,128.25,115.0,214.25,0
001065,male,wear,26,< 30,001065_male_Asian_26,001065_male_Asian_26/mask2.jpg,202.0,175.4,107.2,178.8,0
001065,male,wear,26,< 30,001065_male_Asian_26,001065_male_Asian_26/mask3.jpg,204.5,168.0,109.75,179.5,0
001065,male,wear,26,< 30,001065_male_Asian_26,001065_male_Asian_26/mask4.jpg,178.0,145.8,111.6,183.0,0
001065,male,wear,26,< 30,001065_male_Asian_26,001065_male_Asian_26/mask5.jpg,158.25,135.75,113.75,183.25,0
001065,male,not_wear,26,< 30,001065_male_Asian_26,001065_male_Asian_26/normal.jpg,189.4,161.8,117.2,196.6,12
001066,female,incorrect,25,< 30,001066_female_Asian_25,001066_female_Asian_25/incorrect_mask.jpg,226.2,186.6,85.8,174.4,9
001066,female,wear,25,< 30,001066_female_Asian_25,001066_female_Asian_25/mask1.jpg,234.0,186.75,99.0,170.5,3
001066,female,wear,25,< 30,001066_female_Asian_25,001066_female_Asian_25/mask2.jpg,196.5,162.0,104.75,208.25,3
001066,female,wear,25,< 30,001066_female_Asian_25,001066_female_Asian_25/mask3.jpg,203.25,167.0,105.75,179.5,3
001066,female,wear,25,< 30,001066_female_Asian_25,001066_female_Asian_25/mask4.jpg,261.0,211.25,77.25,156.5,3
001066,female,wear,25,< 30,001066_female_Asian_25,001066_female_Asian_25/mask5.jpg,246.66666666666663,182.66666666666663,102.66666666666669,157.66666666666666,3
001066,female,not_wear,25,< 30,001066_female_Asian_25,001066_female_Asian_25/normal.jpg,243.0,202.2,81.8,146.8,15
001067,male,incorrect,24,< 30,001067_male_Asian_24,001067_male_Asian_24/incorrect_mask.jpg,166.8,139.6,129.0,171.8,6
001067,male,wear,24,< 30,001067_male_Asian_24,001067_male_Asian_24/mask1.jpg,168.25,135.75,125.75,184.5,0
001067,male,wear,24,< 30,001067_male_Asian_24,001067_male_Asian_24/mask2.jpg,207.6,176.0,102.8,155.6,0
001067,male,wear,24,< 30,001067_male_Asian_24,001067_male_Asian_24/mask3.jpg,215.0,173.25,101.75,156.25,0
001067,male,wear,24,< 30,001067_male_Asian_24,001067_male_Asian_24/mask4.jpg,209.5,165.75,112.75,153.25,0
001067,male,wear,24,< 30,001067_male_Asian_24,001067_male_Asian_24/mask5.jpg,208.3333333333333,166.0,114.0,150.66666666666666,0
001067,male,not_wear,24,< 30,001067_male_Asian_24,001067_male_Asian_24/normal.jpg,169.4,138.2,126.8,176.8,12
001068,female,incorrect,25,< 30,001068_female_Asian_25,001068_female_Asian_25/incorrect_mask.jpg,256.4,208.6,72.8,122.8,9
001068,female,wear,25,< 30,001068_female_Asian_25,001068_female_Asian_25/mask1.jpg,326.0,225.3333333333333,73.66666666666667,125.0,3
001068,female,wear,25,< 30,001068_female_Asian_25,001068_female_Asian_25/mask2.jpg,265.0,194.0,91.66666666666669,124.33333333333331,3
001068,female,wear,25,< 30,001068_female_Asian_25,001068_female_Asian_25/mask3.jpg,309.6666666666667,229.0,88.0,127.0,3
001068,female,wear,25,< 30,001068_female_Asian_25,001068_female_Asian_25/mask4.jpg,266.75,209.0,89.0,153.0,3
001068,female,wear,25,< 30,001068_female_Asian_25,001068_female_Asian_25/mask5.jpg,313.5,251.25,54.25,141.75,3
001068,female,not_wear,25,< 30,001068_female_Asian_25,001068_female_Asian_25/normal.jpg,193.8,154.2,103.8,165.8,15
001069,female,incorrect,19,< 30,001069_female_Asian_19,001069_female_Asian_19/incorrect_mask.jpg,157.2,136.0,116.4,174.2,9
001069,female,wear,19,< 30,001069_female_Asian_19,001069_female_Asian_19/mask1.jpg,229.6,194.2,97.8,145.6,3
001069,female,wear,19,< 30,001069_female_Asian_19,001069_female_Asian_19/mask2.jpg,256.25,212.75,84.75,112.5,3
001069,female,wear,19,< 30,001069_female_Asian_19,001069_female_Asian_19/mask3.jpg,262.0,220.6,78.0,132.8,3
001069,female,wear,19,< 30,001069_female_Asian_19,001069_female_Asian_19/mask4.jpg,196.6,165.2,106.2,157.8,3
001069,female,wear,19,< 30,001069_female_Asian_19,001069_female_Asian_19/mask5.jpg,198.0,151.66666666666666,94.66666666666669,132.33333333333334,3
001069,female,not_wear,19,< 30,001069_female_Asian_19,001069_female_Asian_19/normal.jpg,164.0,134.6,118.6,174.4,15
001070,female,incorrect,58,>= 30 and < 60,001070_female_Asian_58,001070_female_Asian_58/incorrect_mask.jpg,215.2,175.6,101.4,124.0,10
001070,female,wear,58,>= 30 and < 60,001070_female_Asian_58,001070_female_Asian_58/mask1.jpg,210.75,166.25,109.0,131.25,4
001070,female,wear,58,>= 30 and < 60,001070_female_Asian_58,001070_female_Asian_58/mask2.jpg,206.0,175.5,95.25,122.75,4
001070,female,wear,58,>= 30 and < 60,001070_female_Asian_58,001070_female_Asian_58/mask3.jpg,206.0,165.75,110.75,138.5,4
001070,female,wear,58,>= 30 and < 60,001070_female_Asian_58,001070_female_Asian_58/mask4.jpg,206.75,167.0,104.75,135.0,4
001070,female,wear,58,>= 30 and < 60,001070_female_Asian_58,001070_female_Asian_58/mask5.jpg,188.0,149.0,111.66666666666669,135.33333333333334,4
001070,female,not_wear,58,>= 30 and < 60,001070_female_Asian_58,001070_female_Asian_58/normal.jpg,207.2,166.4,110.6,113.2,16
001071,male,incorrect,45,>= 30 and < 60,001071_male_Asian_45,001071_male_Asian_45/incorrect_mask.jpg,167.4,140.2,121.0,170.4,7
001071,male,wear,45,>= 30 and < 60,001071_male_Asian_45,001071_male_Asian_45/mask1.jpg,165.25,136.5,110.0,163.5,1
001071,male,wear,45,>= 30 and < 60,001071_male_Asian_45,001071_male_Asian_45/mask2.jpg,174.6,152.6,102.4,171.8,1
001071,male,wear,45,>= 30 and < 60,001071_male_Asian_45,001071_male_Asian_45/mask3.jpg,175.33333333333334,135.0,115.33333333333331,163.66666666666666,1
001071,male,wear,45,>= 30 and < 60,001071_male_Asian_45,001071_male_Asian_45/mask4.jpg,183.8,156.8,93.4,165.6,1
001071,male,wear,45,>= 30 and < 60,001071_male_Asian_45,001071_male_Asian_45/mask5.jpg,173.0,139.25,106.75,168.25,1
001071,male,not_wear,45,>= 30 and < 60,001071_male_Asian_45,001071_male_Asian_45/normal.jpg,182.8,150.4,129.4,162.2,13
001072,female,incorrect,25,< 30,001072_female_Asian_25,001072_female_Asian_25/incorrect_mask.jpg,220.8,183.4,99.0,119.6,9
001072,female,wear,25,< 30,001072_female_Asian_25,001072_female_Asian_25/mask1.jpg,233.2,192.2,95.2,147.2,3
001072,female,wear,25,< 30,001072_female_Asian_25,001072_female_Asian_25/mask2.jpg,206.2,176.4,104.4,166.0,3
001072,female,wear,25,< 30,001072_female_Asian_25,001072_female_Asian_25/mask3.jpg,255.2,216.2,81.8,112.6,3
001072,female,wear,25,< 30,001072_female_Asian_25,001072_female_Asian_25/mask4.jpg,252.6,214.0,94.0,152.6,3
001072,female,wear,25,< 30,001072_female_Asian_25,001072_female_Asian_25/mask5.jpg,220.2,183.0,95.6,180.6,3
001072,female,not_wear,25,< 30,001072_female_Asian_25,001072_female_Asian_25/normal.jpg,222.0,180.8,96.0,148.4,15
001073,female,incorrect,25,< 30,001073_female_Asian_25,001073_female_Asian_25/incorrect_mask.jpg,240.2,192.4,87.4,140.6,9
001073,female,wear,25,< 30,001073_female_Asian_25,001073_female_Asian_25/mask1.jpg,307.6666666666667,213.0,92.0,99.66666666666669,3
001073,female,wear,25,< 30,001073_female_Asian_25,001073_female_Asian_25/mask2.jpg,315.0,235.0,125.66666666666669,136.0,3
001073,female,wear,25,< 30,001073_female_Asian_25,001073_female_Asian_25/mask3.jpg,286.0,220.3333333333333,92.0,107.66666666666669,3
001073,female,wear,25,< 30,001073_female_Asian_25,001073_female_Asian_25/mask4.jpg,314.3333333333333,224.0,79.33333333333333,120.0,3
001073,female,wear,25,< 30,001073_female_Asian_25,001073_female_Asian_25/mask5.jpg,238.0,172.33333333333334,107.0,115.66666666666669,3
001073,female,not_wear,25,< 30,001073_female_Asian_25,001073_female_Asian_25/normal.jpg,222.0,180.2,100.0,147.2,15
001074,female,incorrect,19,< 30,001074_female_Asian_19,001074_female_Asian_19/incorrect_mask.jpg,165.33333333333334,129.66666666666666,132.66666666666666,163.0,9
001074,female,wear,19,< 30,001074_female_Asian_19,001074_female_Asian_19/mask1.jpg,178.33333333333334,133.33333333333334,120.0,151.0,3
001074,female,wear,19,< 30,001074_female_Asian_19,001074_female_Asian_19/mask2.jpg,174.0,135.66666666666666,118.66666666666669,161.0,3
001074,female,wear,19,< 30,001074_female_Asian_19,001074_female_Asian_19/mask3.jpg,147.33333333333334,106.33333333333331,130.33333333333334,175.33333333333334,3
001074,female,wear,19,< 30,001074_female_Asian_19,001074_female_Asian_19/mask4.jpg,173.5,141.5,127.5,158.5,3
001074,female,wear,19,< 30,001074_female_Asian_19,001074_female_Asian_19/mask5.jpg,173.0,143.0,114.0,161.0,3
001074,female,not_wear,19,< 30,001074_female_Asian_19,001074_female_Asian_19/normal.jpg,160.4,134.0,122.6,173.0,15
001076,male,incorrect,48,>= 30 and < 60,001076_male_Asian_48,001076_male_Asian_48/incorrect_mask.jpg,225.5,185.25,97.75,123.25,7
001076,male,wear,48,>= 30 and < 60,001076_male_Asian_48,001076_male_Asian_48/mask1.jpg,260.0,221.5,91.0,103.25,1
001076,male,wear,48,>= 30 and < 60,001076_male_Asian_48,001076_male_Asian_48/mask2.jpg,230.0,202.0,108.0,107.8,1
001076,male,wear,48,>= 30 and < 60,001076_male_Asian_48,001076_male_Asian_48/mask3.jpg,245.0,217.0,96.0,119.4,1
001076,male,wear,48,>= 30 and < 60,001076_male_Asian_48,001076_male_Asian_48/mask4.jpg,258.2,227.2,89.4,106.4,1
001076,male,wear,48,>= 30 and < 60,001076_male_Asian_48,001076_male_Asian_48/mask5.jpg,219.3333333333333,193.0,127.0,108.33333333333331,1
001076,male,not_wear,48,>= 30 and < 60,001076_male_Asian_48,001076_male_Asian_48/normal.jpg,246.4,206.2,80.6,113.2,13
001077,male,incorrect,19,< 30,001077_male_Asian_19,001077_male_Asian_19/incorrect_mask.jpg,213.3333333333333,163.33333333333334,94.66666666666669,160.66666666666666,6
001077,male,wear,19,< 30,001077_male_Asian_19,001077_male_Asian_19/mask1.jpg,318.25,260.5,83.25,121.75,0
001077,male,wear,19,< 30,001077_male_Asian_19,001077_male_Asian_19/mask2.jpg,261.25,219.75,79.25,160.75,0
001077,male,wear,19,< 30,001077_male_Asian_19,001077_male_Asian_19/mask3.jpg,237.25,202.75,102.0,100.75,0
001077,male,wear,19,< 30,001077_male_Asian_19,001077_male_Asian_19/mask4.jpg,298.0,233.3333333333333,83.25,160.66666666666666,0
001077,male,wear,19,< 30,001077_male_Asian_19,001077_male_Asian_19/mask5.jpg,313.0,261.0,83.25,160.66666666666666,0
001077,male,not_wear,19,< 30,001077_male_Asian_19,001077_male_Asian_19/normal.jpg,235.4,198.0,79.8,170.6,12
001079,female,incorrect,23,< 30,001079_female_Asian_23,001079_female_Asian_23/incorrect_mask.jpg,218.25,172.75,105.0,151.75,9
001079,female,wear,23,< 30,001079_female_Asian_23,001079_female_Asian_23/mask1.jpg,203.2,173.8,107.6,174.6,3
001079,female,wear,23,< 30,001079_female_Asian_23,001079_female_Asian_23/mask2.jpg,179.6,157.4,120.4,176.4,3
001079,female,wear,23,< 30,001079_female_Asian_23,001079_female_Asian_23/mask3.jpg,188.8,161.0,114.8,171.2,3
001079,female,wear,23,< 30,001079_female_Asian_23,001079_female_Asian_23/mask4.jpg,196.8,166.4,109.4,180.2,3
001079,female,wear,23,< 30,001079_female_Asian_23,001079_female_Asian_23/mask5.jpg,199.0,146.0,115.33333333333331,184.66666666666663,3
001079,female,not_wear,23,< 30,001079_female_Asian_23,001079_female_Asian_23/normal.jpg,210.2,175.0,105.6,154.4,15
001080,female,incorrect,23,< 30,001080_female_Asian_23,001080_female_Asian_23/incorrect_mask.jpg,160.2,134.0,122.2,201.2,9
001080,female,wear,23,< 30,001080_female_Asian_23,001080_female_Asian_23/mask1.jpg,164.0,134.5,117.25,200.0,3
001080,female,wear,23,< 30,001080_female_Asian_23,001080_female_Asian_23/mask2.jpg,162.2,140.8,107.0,202.0,3
001080,female,wear,23,< 30,001080_female_Asian_23,001080_female_Asian_23/mask3.jpg,165.4,140.0,106.2,210.6,3
001080,female,wear,23,< 30,001080_female_Asian_23,001080_female_Asian_23/mask4.jpg,154.2,131.4,114.8,216.0,3
001080,female,wear,23,< 30,001080_female_Asian_23,001080_female_Asian_23/mask5.jpg,162.0,125.33333333333331,122.0,205.0,3
001080,female,not_wear,23,< 30,001080_female_Asian_23,001080_female_Asian_23/normal.jpg,184.2,150.4,113.2,204.6,15
001082,female,incorrect,51,>= 30 and < 60,001082_female_Asian_51,001082_female_Asian_51/incorrect_mask.jpg,177.75,147.75,122.0,201.75,10
001082,female,wear,51,>= 30 and < 60,001082_female_Asian_51,001082_female_Asian_51/mask1.jpg,168.66666666666666,137.33333333333334,118.0,209.0,4
001082,female,wear,51,>= 30 and < 60,001082_female_Asian_51,001082_female_Asian_51/mask2.jpg,164.33333333333334,132.66666666666666,126.0,216.0,4
001082,female,wear,51,>= 30 and < 60,001082_female_Asian_51,001082_female_Asian_51/mask3.jpg,169.33333333333334,137.0,119.0,209.3333333333333,4
001082,female,wear,51,>= 30 and < 60,001082_female_Asian_51,001082_female_Asian_51/mask4.jpg,174.33333333333334,139.66666666666666,120.0,215.3333333333333,4
001082,female,wear,51,>= 30 and < 60,001082_female_Asian_51,001082_female_Asian_51/mask5.jpg,149.5,126.5,129.0,231.5,4
001082,female,not_wear,51,>= 30 and < 60,001082_female_Asian_51,001082_female_Asian_51/normal.jpg,181.0,154.8,104.4,184.6,16
001083,female,incorrect,34,>= 30 and < 60,001083_female_Asian_34,001083_female_Asian_34/incorrect_mask.jpg,234.0,173.33333333333334,88.33333333333333,147.66666666666666,10
001083,female,wear,34,>= 30 and < 60,001083_female_Asian_34,001083_female_Asian_34/mask1.jpg,219.5,176.75,103.75,163.5,4
001083,female,wear,34,>= 30 and < 60,001083_female_Asian_34,001083_female_Asian_34/mask2.jpg,267.3333333333333,194.0,95.33333333333331,124.33333333333331,4
001083,female,wear,34,>= 30 and < 60,001083_female_Asian_34,001083_female_Asian_34/mask3.jpg,215.3333333333333,172.33333333333334,113.33333333333331,132.33333333333334,4
001083,female,wear,34,>= 30 and < 60,001083_female_Asian_34,001083_female_Asian_34/mask4.jpg,210.66666666666663,157.0,106.33333333333331,177.66666666666666,4
001083,female,wear,34,>= 30 and < 60,001083_female_Asian_34,001083_female_Asian_34/mask5.jpg,206.66666666666663,153.0,116.66666666666669,160.0,4
001083,female,not_wear,34,>= 30 and < 60,001083_female_Asian_34,001083_female_Asian_34/normal.jpg,220.0,177.8,94.4,149.4,16
001084,female,incorrect,26,< 30,001084_female_Asian_26,001084_female_Asian_26/incorrect_mask.jpg,245.3333333333333,178.33333333333334,92.66666666666669,86.66666666666667,9
001084,female,wear,26,< 30,001084_female_Asian_26,001084_female_Asian_26/mask1.jpg,232.66666666666663,177.0,77.66666666666667,101.0,3
001084,female,wear,26,< 30,001084_female_Asian_26,001084_female_Asian_26/mask2.jpg,199.25,160.75,96.5,109.75,3
001084,female,wear,26,< 30,001084_female_Asian_26,001084_female_Asian_26/mask3.jpg,205.0,168.25,98.5,117.5,3
001084,female,wear,26,< 30,001084_female_Asian_26,001084_female_Asian_26/mask4.jpg,206.75,165.75,95.0,110.75,3
001084,female,wear,26,< 30,001084_female_Asian_26,001084_female_Asian_26/mask5.jpg,224.0,175.0,102.25,115.25,3
001084,female,not_wear,26,< 30,001084_female_Asian_26,001084_female_Asian_26/normal.jpg,186.0,149.4,101.6,138.8,15
001085,male,incorrect,26,< 30,001085_male_Asian_26,001085_male_Asian_26/incorrect_mask.jpg,199.8,168.0,92.0,167.4,6
001085,male,wear,26,< 30,001085_male_Asian_26,001085_male_Asian_26/mask1.jpg,266.5,211.75,76.5,131.0,0
001085,male,wear,26,< 30,001085_male_Asian_26,001085_male_Asian_26/mask2.jpg,237.75,192.75,83.0,143.0,0
001085,male,wear,26,< 30,001085_male_Asian_26,001085_male_Asian_26/mask3.jpg,240.3333333333333,180.66666666666663,94.0,177.66666666666666,0
001085,male,wear,26,< 30,001085_male_Asian_26,001085_male_Asian_26/mask4.jpg,283.6666666666667,214.3333333333333,62.66666666666666,121.33333333333331,0
001085,male,wear,26,< 30,001085_male_Asian_26,001085_male_Asian_26/mask5.jpg,241.0,195.0,85.5,157.5,0
001085,male,not_wear,26,< 30,001085_male_Asian_26,001085_male_Asian_26/normal.jpg,196.0,160.6,111.6,181.8,12
001087,female,incorrect,25,< 30,001087_female_Asian_25,001087_female_Asian_25/incorrect_mask.jpg,251.75,209.25,82.5,112.75,9
001087,female,wear,25,< 30,001087_female_Asian_25,001087_female_Asian_25/mask1.jpg,237.0,188.75,103.0,113.5,3
001087,female,wear,25,< 30,001087_female_Asian_25,001087_female_Asian_25/mask2.jpg,266.5,222.0,80.0,124.25,3
001087,female,wear,25,< 30,001087_female_Asian_25,001087_female_Asian_25/mask3.jpg,267.5,220.25,59.0,115.5,3
001087,female,wear,25,< 30,001087_female_Asian_25,001087_female_Asian_25/mask4.jpg,272.6666666666667,203.66666666666663,77.66666666666667,131.0,3
001087,female,wear,25,< 30,001087_female_Asian_25,001087_female_Asian_25/mask5.jpg,259.0,213.25,80.75,146.0,3
001087,female,not_wear,25,< 30,001087_female_Asian_25,001087_female_Asian_25/normal.jpg,240.4,200.6,85.4,133.0,15
001088,male,incorrect,24,< 30,001088_male_Asian_24,001088_male_Asian_24/incorrect_mask.jpg,203.0,151.33333333333334,104.66666666666669,119.0,6
001088,male,wear,24,< 30,001088_male_Asian_24,001088_male_Asian_24/mask1.jpg,196.66666666666663,154.33333333333334,99.0,126.33333333333331,0
001088,male,wear,24,< 30,001088_male_Asian_24,001088_male_Asian_24/mask2.jpg,222.25,182.25,88.25,120.0,0
001088,male,wear,24,< 30,001088_male_Asian_24,001088_male_Asian_24/mask3.jpg,198.75,166.75,98.25,124.75,0
001088,male,wear,24,< 30,001088_male_Asian_24,001088_male_Asian_24/mask4.jpg,207.66666666666663,164.66666666666666,106.33333333333331,142.33333333333334,0
001088,male,wear,24,< 30,001088_male_Asian_24,001088_male_Asian_24/mask5.jpg,203.0,164.0,102.33333333333331,123.66666666666669,0
001088,male,not_wear,24,< 30,001088_male_Asian_24,001088_male_Asian_24/normal.jpg,142.0,121.2,100.66666666666666,124.20833333333334,12
001089,female,incorrect,25,< 30,001089_female_Asian_25,001089_female_Asian_25/incorrect_mask.jpg,277.6,230.4,67.0,155.6,9
001089,female,wear,25,< 30,001089_female_Asian_25,001089_female_Asian_25/mask1.jpg,295.75,230.25,65.25,136.0,3
001089,female,wear,25,< 30,001089_female_Asian_25,001089_female_Asian_25/mask2.jpg,204.4,173.4,82.2,174.8,3
001089,female,wear,25,< 30,001089_female_Asian_25,001089_female_Asian_25/mask3.jpg,241.0,184.3333333333333,99.0,127.66666666666669,3
001089,female,wear,25,< 30,001089_female_Asian_25,001089_female_Asian_25/mask4.jpg,236.0,183.3333333333333,96.66666666666669,156.33333333333334,3
001089,female,wear,25,< 30,001089_female_Asian_25,001089_female_Asian_25/mask5.jpg,220.5,179.25,79.75,187.0,3
001089,female,not_wear,25,< 30,001089_female_Asian_25,001089_female_Asian_25/normal.jpg,221.6,187.6,77.0,182.8,15
001090,male,incorrect,34,>= 30 and < 60,001090_male_Asian_34,001090_male_Asian_34/incorrect_mask.jpg,207.5,161.5,85.75,197.75,7
001090,male,wear,34,>= 30 and < 60,001090_male_Asian_34,001090_male_Asian_34/mask1.jpg,220.0,184.4,80.2,192.6,1
001090,male,wear,34,>= 30 and < 60,001090_male_Asian_34,001090_male_Asian_34/mask2.jpg,199.75,162.0,97.25,176.75,1
001090,male,wear,34,>= 30 and < 60,001090_male_Asian_34,001090_male_Asian_34/mask3.jpg,193.0,147.0,108.33333333333331,183.66666666666663,1
001090,male,wear,34,>= 30 and < 60,001090_male_Asian_34,001090_male_Asian_34/mask4.jpg,239.0,191.25,85.75,161.0,1
001090,male,wear,34,>= 30 and < 60,001090_male_Asian_34,001090_male_Asian_34/mask5.jpg,219.66666666666663,159.33333333333334,82.66666666666667,174.0,1
001090,male,not_wear,34,>= 30 and < 60,001090_male_Asian_34,001090_male_Asian_34/normal.jpg,187.6,154.6,104.6,175.2,13
001091,female,incorrect,19,< 30,001091_female_Asian_19,001091_female_Asian_19/incorrect_mask.jpg,195.2,168.8,83.8,165.6,9
001091,female,wear,19,< 30,001091_female_Asian_19,001091_female_Asian_19/mask1.jpg,254.25,207.0,67.5,127.75,3
001091,female,wear,19,< 30,001091_female_Asian_19,001091_female_Asian_19/mask2.jpg,228.6,191.0,75.8,148.0,3
001091,female,wear,19,< 30,001091_female_Asian_19,001091_female_Asian_19/mask3.jpg,248.0,190.0,90.66666666666669,151.66666666666666,3
001091,female,wear,19,< 30,001091_female_Asian_19,001091_female_Asian_19/mask4.jpg,243.6,206.6,84.0,142.6,3
001091,female,wear,19,< 30,001091_female_Asian_19,001091_female_Asian_19/mask5.jpg,243.75,199.0,89.75,151.75,3
001091,female,not_wear,19,< 30,001091_female_Asian_19,001091_female_Asian_19/normal.jpg,214.2,178.0,87.6,153.6,15
001092,female,incorrect,18,< 30,001092_female_Asian_18,001092_female_Asian_18/incorrect_mask.jpg,197.75,153.5,98.5,135.0,9
001092,female,wear,18,< 30,001092_female_Asian_18,001092_female_Asian_18/mask1.jpg,180.0,137.0,125.0,137.33333333333334,3
001092,female,wear,18,< 30,001092_female_Asian_18,001092_female_Asian_18/mask2.jpg,195.3333333333333,151.0,115.66666666666669,148.0,3
001092,female,wear,18,< 30,001092_female_Asian_18,001092_female_Asian_18/mask3.jpg,213.0,167.0,97.66666666666669,109.0,3
001092,female,wear,18,< 30,001092_female_Asian_18,001092_female_Asian_18/mask4.jpg,219.5,180.25,96.75,122.0,3
001092,female,wear,18,< 30,001092_female_Asian_18,001092_female_Asian_18/mask5.jpg,194.5,163.75,93.0,132.5,3
001092,female,not_wear,18,< 30,001092_female_Asian_18,001092_female_Asian_18/normal.jpg,173.6,143.4,109.2,139.8,15
001094,male,incorrect,23,< 30,001094_male_Asian_23,001094_male_Asian_23/incorrect_mask.jpg,195.25,161.0,104.25,133.0,6
001094,male,wear,23,< 30,001094_male_Asian_23,001094_male_Asian_23/mask1.jpg,234.0,193.0,80.0,123.75,0
001094,male,wear,23,< 30,001094_male_Asian_23,001094_male_Asian_23/mask2.jpg,203.0,162.33333333333334,98.0,121.33333333333331,0
001094,male,wear,23,< 30,001094_male_Asian_23,001094_male_Asian_23/mask3.jpg,189.3333333333333,149.66666666666666,108.66666666666669,155.33333333333334,0
001094,male,wear,23,< 30,001094_male_Asian_23,001094_male_Asian_23/mask4.jpg,205.5,170.25,101.0,127.5,0
001094,male,wear,23,< 30,001094_male_Asian_23,001094_male_Asian_23/mask5.jpg,188.3333333333333,155.33333333333334,104.66666666666669,118.33333333333331,0
001094,male,not_wear,23,< 30,001094_male_Asian_23,001094_male_Asian_23/normal.jpg,190.6,159.2,98.6,143.0,12
001095,male,incorrect,25,< 30,001095_male_Asian_25,001095_male_Asian_25/incorrect_mask.jpg,195.0,162.6,105.6,134.0,6
001095,male,wear,25,< 30,001095_male_Asian_25,001095_male_Asian_25/mask1.jpg,184.5,151.5,84.5,163.25,0
001095,male,wear,25,< 30,001095_male_Asian_25,001095_male_Asian_25/mask2.jpg,170.2,145.4,106.8,166.2,0
001095,male,wear,25,< 30,001095_male_Asian_25,001095_male_Asian_25/mask3.jpg,182.6,157.4,88.4,175.8,0
